s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
16.09889610,4.48949625,4.06054885,-3.04982378,0.02874981,7.25014720,4.25067298
16.14884615,4.43975968,4.05593572,-3.04834936,0.03029171,7.27934240,4.24215942
16.19879128,4.39003505,4.05124779,-3.04679421,0.03197610,7.30836280,4.23362309
16.24874210,4.34031230,4.04647992,-3.04515149,0.03380630,7.33721060,4.22522868
16.29868534,4.29060522,4.04162882,-3.04339106,0.03668026,7.36588810,4.21676442
16.34863607,4.24089965,4.03668593,-3.04146630,0.04040377,7.39439710,4.20863519
16.39857159,4.19121929,4.03164428,-3.03933402,0.04497337,7.42273990,4.20029638
16.44852019,4.14153737,4.02648972,-3.03697541,0.04949757,7.45091840,4.19207517
16.49845103,4.09188601,4.02121423,-3.03437309,0.05470527,7.47893460,4.18378485
16.54839699,4.04223421,4.01580148,-3.03151618,0.05972729,7.50679040,4.17533057
16.59832964,3.99261200,4.01024215,-3.02838836,0.06552377,7.53448780,-1.46360668
16.64827328,3.94299733,4.00451921,-3.02496741,0.07149602,7.48738900,-7.75018569
16.69820766,3.89341261,3.99862025,-3.02123192,0.07809573,7.43110420,-8.27067681
16.74814903,3.84384433,3.99252712,-3.01715707,0.08510980,7.37622920,-8.03586476
16.79808492,3.79430784,3.98622405,-3.01272365,0.09244046,7.32229520,-7.84680165
16.84802349,3.74479832,3.97969202,-3.00790906,0.10038698,7.26920060,-7.60928287
16.89796092,3.69532328,3.97291204,-3.00270743,0.10793414,7.21774660,-7.30555493
16.94789943,3.64588444,3.96586533,-2.99712423,0.11566697,7.16810960,-7.00706686
16.99783955,3.59648554,3.95853293,-2.99119787,0.12166311,7.12011190,-6.73446069
17.04778458,3.54712725,3.95089976,-2.98494377,0.12879797,7.07363460,-6.47009221
17.09772572,3.49782292,3.94294987,-2.97836897,0.13447303,7.02874830,-6.19929824
17.14767440,3.44856567,3.93466777,-2.97147210,0.14173634,6.98553260,-5.93115015
17.19761207,3.39937912,3.92603910,-2.96424022,0.14784441,6.94393860,-5.67585182
17.24755766,3.35024982,3.91704607,-2.95668365,0.15480238,6.90388980,-5.43030071
17.29749298,3.30120161,3.90767542,-2.94879699,0.16101925,6.86537660,-5.19589907
17.34743471,3.25222405,3.89790943,-2.94059732,0.16739432,6.82830020,-4.96868802
17.39736915,3.20333696,3.88773585,-2.93208190,0.17363565,6.79270060,-4.75528375
17.44730602,3.15453756,3.87713825,-2.92326555,0.17948205,6.75838450,-4.55493918
17.49723997,3.10583794,3.86610437,-2.91415226,0.18554019,6.72539080,-4.36507687
17.54716853,3.05724788,3.85462104,-2.90475447,0.19087245,6.69356930,-4.18946725
17.59710107,3.00876559,3.84267420,-2.89508193,0.19661018,6.66288830,-4.02267065
17.64702231,2.96041386,3.83025485,-2.88514660,0.20135080,6.63328330,-3.87183306
17.69695171,2.91218154,3.81734796,-2.87496152,0.20670352,6.60460570,-3.72808699
17.74687053,2.86409516,3.80394688,-2.86453769,0.21086216,6.57692220,-3.60154943
17.79679410,2.81614795,3.79003904,-2.85389043,0.21570705,6.54993160,-3.48743750
17.84671563,2.76835525,3.77561628,-2.84302947,0.21942488,6.52376080,-3.38452030
17.89663220,2.72072812,3.76067238,-2.83196872,0.22369713,6.49813570,-3.29770003
17.94655404,2.67326581,3.74519594,-2.82071965,0.22702518,6.47309440,-3.21771039
17.99646845,2.62598898,3.72918502,-2.80930083,0.23045180,6.44850810,-3.15473493
18.04638779,2.57889481,3.71262968,-2.79772162,0.23350938,6.42425380,-3.09751876
18.09630189,2.53200172,3.69552834,-2.78600257,0.23603297,6.40037240,-3.05804334
18.14621586,2.48531348,3.67787578,-2.77415174,0.23880062,6.37655680,-3.02735844
18.19613258,2.43883642,3.65966696,-2.76219200,0.24044771,6.35297640,-3.00691235
18.24603888,2.39259087,3.64090561,-2.75012694,0.24295145,6.32930980,-3.00863122
18.29595670,2.34656560,3.62158040,-2.73798781,0.24355604,6.30552510,-3.01040097
18.34585608,2.30079555,3.60170452,-2.72577330,0.24583101,6.28165480,-3.02219472
18.39577288,2.25525692,3.58126145,-2.71351462,0.24547892,6.25750210,-3.04965247
18.44567687,2.20998377,3.56026738,-2.70122544,0.24691531,6.23300620,-3.08599808
18.49559152,2.16496316,3.53871240,-2.68893152,0.24575974,6.20808130,-3.14260187
18.54550057,2.12021536,3.51660929,-2.67665199,0.24626713,6.18247430,-3.21083172
18.59541339,2.07573925,3.49395614,-2.66441098,0.24426365,6.15623940,-3.30189764
18.64532218,2.03154618,3.47076432,-2.65224182,0.24335005,6.12893500,-3.40991053
18.69523497,1.98763454,3.44703557,-2.64016867,0.24046485,6.10070240,-3.54279596
18.74514183,1.94401602,3.42278441,-2.62823198,0.23782067,6.07096780,-3.70397543
18.79505749,1.90068078,3.39801285,-2.61646262,0.23384298,6.03979940,-3.88890152
18.84496147,1.85764766,3.37274312,-2.60490501,0.22921293,6.00669600,-4.10698810
18.89488301,1.81489143,3.34697368,-2.59359737,0.22397419,5.97154520,-4.35555553
18.94478393,1.77244348,3.32073872,-2.58258260,0.21728118,5.93388700,-4.64211630
18.99471145,1.73026007,3.29403072,-2.57190401,0.21071787,5.89344880,-4.96482192
19.04461007,1.68838415,3.26689625,-2.56158920,0.20249115,5.84979040,-5.32867356
19.09453283,1.64676446,3.23932662,-2.55168162,0.19460956,5.80251980,-5.72872777
19.14443304,1.60543322,3.21136668,-2.54218734,0.18576974,5.75123690,-6.16639251
19.19434980,1.56434935,3.18301533,-2.53311546,0.17781662,5.69549750,-6.62827143
19.24425380,1.52352915,3.15430783,-2.52444001,0.16979752,5.63506810,-7.11094582
19.29416512,1.48294773,3.12525118,-2.51609958,0.16446302,5.56953960,-7.58751869
19.34406829,1.44261276,3.09586723,-2.50796785,0.16138897,5.49908840,-8.05281798
19.39397785,1.40251064,3.06615556,-2.49987060,0.16313982,5.42337470,-8.44559724
19.44387760,1.36265957,3.03612429,-2.49159196,0.16860585,5.34365950,-8.76091309
19.49378682,1.32305508,3.00575301,-2.48294180,0.17812072,5.25973820,-8.98018264
19.54367927,1.28373532,2.97504123,-2.47373938,0.19065820,5.17326370,-8.83804580
19.59358487,1.24469923,2.94394858,-2.46386040,0.20540052,5.08924240,-8.30458133
19.64346532,1.20600334,2.91247340,-2.45317724,0.22277823,5.01043370,-7.43349380
19.69336063,1.16764822,2.88056060,-2.44160044,0.24147874,4.94121480,-6.43560107
19.74322500,1.12970381,2.84820821,-2.42902179,0.26282759,4.88050340,-5.57191165
19.79309983,1.09217882,2.81535438,-2.41537659,0.28456479,4.82734580,-4.93051132
19.84294596,1.05514508,2.78199065,-2.40057863,0.30900251,4.77865130,-4.53808314
19.89279354,1.01862854,2.74805949,-2.38459683,0.33236055,4.73267090,-4.27717900
19.94262100,0.98269354,2.71354208,-2.36741608,0.35713095,4.68856940,-4.08471561
19.99244503,0.94738085,2.67839315,-2.34908083,0.37894995,4.64585380,-3.91930781
20.04225388,0.91274852,2.64259478,-2.32970208,0.39908702,4.60451770,-3.76489616
20.09205774,0.87883795,2.60611878,-2.30938916,0.41668195,4.56440520,-3.62343790
20.14184893,0.84569995,2.56895651,-2.28827626,0.43130371,4.52545450,-3.49206388
20.19163432,0.81337132,2.53109564,-2.26641742,0.44685204,4.48756700,-3.37124266
20.24140851,0.78189991,2.49253375,-2.24388242,0.45858710,4.45066130,-3.25798347
20.29117514,0.75132142,2.45326959,-2.22066331,0.47452781,4.41470090,-3.15135471
20.34093276,0.72168392,2.41330161,-2.19679507,0.48484550,4.37961770,-3.04930343
20.39067995,0.69302510,2.37263892,-2.17226769,0.50122753,4.34542080,-2.95005206
20.44041537,0.66539544,2.33128418,-2.14707910,0.51162107,4.31208020,-2.85238670
20.49014201,0.63883153,2.28924732,-2.12124434,0.52751983,4.27962790,-2.75378871
20.53985084,0.61338828,2.24654358,-2.09472375,0.53934661,4.24809700,-2.65400936
20.58955513,0.58910115,2.20317711,-2.06754732,0.55432894,4.21751930,-2.54974047
20.63923845,0.56602745,2.15917669,-2.03966070,0.56801630,4.18801130,-2.44192460
20.68891817,0.54420609,2.11454595,-2.01109454,0.58216404,4.15958320,-2.32733336
20.73857676,0.52369297,2.06932220,-1.98179339,0.59774974,4.13243040,-2.20548386
20.78822707,0.50453422,2.02351723,-1.95177203,0.61163638,4.10658190,-2.07516734
20.83785957,0.48678125,1.97716836,-1.92100130,0.62830837,4.08226010,-1.93392180
20.88747074,0.47048881,1.93030874,-1.88947168,0.64256031,4.05956640,-1.78253195
20.93707246,0.45570092,1.88296268,-1.85718181,0.65963026,4.03869630,-1.61879202
20.98664383,0.44247747,1.83518758,-1.82414516,0.67286770,4.01981580,-1.44050311
21.03621003,0.43085582,1.78700308,-1.79038747,0.68952189,4.00317030,-1.22886678
21.08574753,0.42089280,1.73847781,-1.75592421,0.70154424,3.98939360,-1.03692220
21.13527560,0.41262335,1.68964497,-1.72081331,0.71632733,3.97742120,-0.86410102
21.18478571,0.40609338,1.64056738,-1.68507468,0.72724631,3.96787740,-0.69989660
21.23428083,0.40133563,1.59130145,-1.64880139,0.73832819,3.95995760,-0.57614245
21.28376636,0.39838151,1.54190418,-1.61203313,0.74769802,3.95347650,-0.46504915
21.33323652,0.39725687,1.49244681,-1.57488714,0.75381612,3.94831740,-0.39829935
21.38270146,0.39797685,1.44298711,-1.53742403,0.76086556,3.94349610,-0.34944077
21.43215887,0.40055694,1.39359704,-1.49978656,0.76106529,3.93955170,-0.31437725
21.48160841,0.40499307,1.34434689,-1.46204751,0.76490332,3.93560330,-0.28236879
21.53106996,0.41129029,1.29528785,-1.42431633,0.76094016,3.93245510,-0.23772398
21.58052688,0.41942833,1.24650506,-1.38672364,0.75887486,3.92962350,-0.17763785
21.62999971,0.42939471,1.19804650,-1.34935784,0.75175724,3.92798300,-0.07496630
21.67947796,0.44115752,1.14998682,-1.31235166,0.74390570,3.92773500,0.03667028
21.72896888,0.45468468,1.10238044,-1.27578101,0.73377169,3.92890700,0.18364630
21.77848028,0.46993814,1.05527725,-1.23978742,0.72034678,3.93236260,0.33638410
21.82799569,0.48686302,1.00874420,-1.20442733,0.70739840,3.93737800,0.51788395
21.87754502,0.50542043,0.96280122,-1.16986747,0.68800667,3.94539260,0.72791690
21.92709272,0.52553236,0.91751893,-1.13615630,0.67208051,3.95566120,0.93929193
21.97668334,0.54716019,0.87289308,-1.10347090,0.64664898,3.96893350,1.17943036
22.02627413,0.57020785,0.82898349,-1.07187964,0.62685814,3.98513450,1.42784153
22.07590606,0.59463000,0.78577601,-1.04154197,0.59593113,4.00448420,1.70796630
22.12555377,0.62032765,0.74329629,-1.01256150,0.57131881,4.02747860,2.01107870
22.17523129,0.64723627,0.70153768,-0.98504344,0.53660708,4.05408120,2.35662111
22.22493189,0.67526167,0.66049225,-0.95910610,0.50708055,4.08524670,2.74992559
22.27465952,0.70432860,0.62014438,-0.93467981,0.47534881,4.12100990,3.18579706
22.32441069,0.73435551,0.58047622,-0.91170246,0.44839826,4.16215000,3.68269932
22.37417829,0.76527018,0.54147496,-0.88999724,0.42380990,4.20906480,4.23097541
22.42396774,0.79701464,0.50311772,-0.86953838,0.39811913,4.26222530,4.73443883
22.47376441,0.82951792,0.46539180,-0.85016279,0.37996403,4.31968410,4.94575779
